,0,1,2
0,ENSMUSG00000112284,Gm48845,no_name
0,ENSMUSG00000112285,Gm50278,no_name
0,ENSMUSG00000112286,Gm47561,no_name
0,ENSMUSG00000112287,Gm47024,no_name
0,ENSMUSG00000112288,Gm47879,no_name
0,ENSMUSG00000112289,1110019B22Rik,RIKEN cDNA 1110019B22 gene
0,ENSMUSG00000112290,Gm33782,"predicted gene, 33782"
0,ENSMUSG00000112291,Gm48276,no_name
0,ENSMUSG00000112292,Gm8275,galectin-1 pseudogene
0,ENSMUSG00000112293,Gm48509,no_name
0,ENSMUSG00000112294,Gm4129,predicted gene 4129
0,ENSMUSG00000112295,Gm47017,no_name
0,ENSMUSG00000112296,Gm47768,no_name
0,ENSMUSG00000112297,Gm17816,ubiquitin associated protein 2-like pseudogene
0,ENSMUSG00000112298,Gm48088,no_name
0,ENSMUSG00000112299,Gm17870,keratin 18 pseudogene
0,ENSMUSG00000112300,Gm47976,no_name
0,ENSMUSG00000112301,Gm10752,predicted gene 10752
0,ENSMUSG00000112302,Gm48226,no_name
0,ENSMUSG00000112303,Gm48759,no_name
0,ENSMUSG00000112304,Gm35206,"predicted gene, 35206"
0,ENSMUSG00000112305,Gm48875,no_name
0,ENSMUSG00000112306,Gm47744,no_name
0,ENSMUSG00000112307,Gm48751,no_name
0,ENSMUSG00000112308,Gm48512,no_name
0,ENSMUSG00000112309,Gm48353,no_name
0,ENSMUSG00000112311,Gm8153,glyceraldehyde-3-phosphate dehydrogenase pseudogene
0,ENSMUSG00000112312,Gm47755,no_name
0,ENSMUSG00000112313,Gm5951,protein tyrosine phosphatase 4a1 pseudogene
0,ENSMUSG00000112314,Gm49454,no_name
0,ENSMUSG00000112315,Gm5183,glyceraldehyde-3-phosphate dehydrogenase pseudogene
0,ENSMUSG00000112316,Gm48425,"predicted gene, 48425"
0,ENSMUSG00000112317,Gm47580,no_name
0,ENSMUSG00000112318,Gm6721,predicted gene 6721
0,ENSMUSG00000112319,Gm47221,no_name
0,ENSMUSG00000112320,Gm48022,no_name
0,ENSMUSG00000112321,Gm47866,no_name
0,ENSMUSG00000112322,Gm48115,no_name
0,ENSMUSG00000112323,Gm32828,"predicted gene, 32828"
0,ENSMUSG00000112324,Gm47939,"predicted gene, 47939"
0,ENSMUSG00000112325,Gm48454,no_name
0,ENSMUSG00000112326,Gm19624,uncharacterized protein C12orf73 homolog
0,ENSMUSG00000112327,Gm36827,"predicted gene, 36827"
0,ENSMUSG00000112328,Gm47325,no_name
0,ENSMUSG00000112329,Gm47908,no_name
0,ENSMUSG00000112330,Gm3266,"glutathione S-transferase, pi 1 pseudogene"
0,ENSMUSG00000112331,Gm33035,"predicted gene, 33035"
0,ENSMUSG00000112332,4930466K18Rik,RIKEN cDNA 4930466K18 gene
0,ENSMUSG00000112333,1700048P04Rik,RIKEN cDNA 1700048P04 gene
0,ENSMUSG00000112334,Gm48047,no_name
0,ENSMUSG00000112335,Gm46188,"predicted gene, 46188"
0,ENSMUSG00000112336,Gm47766,no_name
0,ENSMUSG00000112337,Gm47614,no_name
0,ENSMUSG00000112338,Gm47693,no_name
0,ENSMUSG00000112339,Gm47529,no_name
0,ENSMUSG00000112340,Gm47016,no_name
0,ENSMUSG00000112341,Gm4796,predicted gene 4796
0,ENSMUSG00000112342,Gm47031,no_name
0,ENSMUSG00000112343,Sfta3-ps,"surfactant associated 3, pseudogene"
0,ENSMUSG00000112344,Gm32141,"predicted gene, 32141"
0,ENSMUSG00000112345,Gm40652,"predicted gene, 40652"
0,ENSMUSG00000112346,Gm48768,no_name
0,ENSMUSG00000112347,Gm47257,no_name
0,ENSMUSG00000112348,Gm36634,"predicted gene, 36634"
0,ENSMUSG00000112349,Gm48132,no_name
0,ENSMUSG00000112350,Gm47697,no_name
0,ENSMUSG00000112351,Gm48326,no_name
0,ENSMUSG00000112352,Gm40617,"predicted gene, 40617"
0,ENSMUSG00000112353,Gm40418,"predicted gene, 40418"
0,ENSMUSG00000112354,Gm33843,"predicted gene, 33843"
0,ENSMUSG00000112355,Gm48285,no_name
0,ENSMUSG00000112357,Gm47864,no_name
0,ENSMUSG00000112358,Gm33869,"predicted gene, 33869"
0,ENSMUSG00000112359,Gm48475,no_name
0,ENSMUSG00000112360,Gm48614,no_name
0,ENSMUSG00000112361,Gm47607,no_name
0,ENSMUSG00000112362,Gm48507,no_name
0,ENSMUSG00000112363,Gm4178,coenzyme Q4 homolog pseudogene
0,ENSMUSG00000112364,4930503E24Rik,"eukaryotic translation initiation factor 3, subunit I pseudogene"
0,ENSMUSG00000112366,C730027H18Rik,RIKEN cDNA C730027H18 gene
0,ENSMUSG00000112367,A230081H15Rik,Riken cDNA A230081H15 gene
0,ENSMUSG00000112368,Gm49376,no_name
0,ENSMUSG00000112369,Gm47911,no_name
0,ENSMUSG00000112370,Gm48385,no_name
0,ENSMUSG00000112371,Gm7791,RAN guanine nucleotide release factor pseudogene
0,ENSMUSG00000112372,Gm48779,no_name
0,ENSMUSG00000112373,Gm18556,sorting nexin family member 27 pseudogene
0,ENSMUSG00000112374,Gm48072,no_name
0,ENSMUSG00000112375,Gm38560,"predicted gene, 38560"
0,ENSMUSG00000112376,Gm40649,"predicted gene, 40649"
0,ENSMUSG00000112377,Gm48794,no_name
0,ENSMUSG00000112378,Gm47261,NHP2 ribonucleoprotein pseudogene
0,ENSMUSG00000112379,Gm47900,no_name
0,ENSMUSG00000112380,Gm9736,predicted gene 9736
0,ENSMUSG00000112381,Gm8170,glyceraldehyde-3-phosphate dehydrogenase pseudogene
0,ENSMUSG00000112382,Gm47228,no_name
0,ENSMUSG00000112383,Gm47895,no_name
0,ENSMUSG00000112384,Gm34921,"predicted gene, 34921"
0,ENSMUSG00000112385,Gm48258,no_name
0,ENSMUSG00000112386,Gm47752,no_name
0,ENSMUSG00000112387,1700021G15Rik,RIKEN cDNA 1700021G15 gene
0,ENSMUSG00000112388,AI463170,expressed sequence AI463170
0,ENSMUSG00000112389,Gm48891,no_name
0,ENSMUSG00000112390,Gm20208,"predicted gene, 20208"
0,ENSMUSG00000112391,Gm48230,no_name
0,ENSMUSG00000112392,Gm35240,"predicted gene, 35240"
0,ENSMUSG00000112393,Gm48655,no_name
0,ENSMUSG00000112394,Gm48121,no_name
0,ENSMUSG00000112395,Gm7198,"heat shock protein 90 alpha (cytosolic), class B member 1 pseudogene"
0,ENSMUSG00000112396,Gm47574,no_name
0,ENSMUSG00000112397,Gm10824,predicted gene 10824
0,ENSMUSG00000112398,9230102K24Rik,RIKEN cDNA 9230102K24 gene
0,ENSMUSG00000112399,Gm32235,"predicted gene, 32235"
0,ENSMUSG00000112400,Gm47725,no_name
0,ENSMUSG00000112401,Gm47999,no_name
0,ENSMUSG00000112402,Gm10744,predicted gene 10744
0,ENSMUSG00000112403,Gm47227,no_name
0,ENSMUSG00000112404,Gm32442,"predicted gene, 32442"
0,ENSMUSG00000112405,Fkbp1a-ps2,"FK506 binding protein 1a, pseudogene 2"
0,ENSMUSG00000112406,4921515L22Rik,RIKEN cDNA 4921515L22 gene
0,ENSMUSG00000112407,Gm33340,"predicted gene, 33340"
0,ENSMUSG00000112408,Gm8701,THO complex 4 pseudogene
0,ENSMUSG00000112409,C030006N10Rik,RIKEN cDNA C030006N10 gene
0,ENSMUSG00000112410,B230217J21Rik,RIKEN cDNA B230217J21 gene
0,ENSMUSG00000112411,Gm19337,"predicted gene, 19337"
0,ENSMUSG00000112412,Gm35239,"predicted gene, 35239"
0,ENSMUSG00000112413,Gm6867,predicted gene 6867
0,ENSMUSG00000112414,Gm34609,"predicted gene, 34609"
0,ENSMUSG00000112415,Gm48426,no_name
0,ENSMUSG00000112416,Gm47028,no_name
0,ENSMUSG00000112417,A430028G04Rik,RIKEN cDNA A430028G04 gene
0,ENSMUSG00000112418,Gm9466,DEAD (Asp-Glu-Ala-Asp) box polypeptide 21 pseudogene
0,ENSMUSG00000112419,Gm9044,predicted gene 9044
0,ENSMUSG00000112420,Gm48543,no_name
0,ENSMUSG00000112421,4933406B15Rik,RIKEN cDNA 4933406B15 gene
0,ENSMUSG00000112422,Gm31938,"predicted gene, 31938"
0,ENSMUSG00000112423,Gm6333,ribosomal protein L7A pseudogene
0,ENSMUSG00000112424,Gm6494,zinc finger CCCH type containing 11A pseudogene
0,ENSMUSG00000112425,Gm47896,no_name
0,ENSMUSG00000112426,Gm47200,no_name
0,ENSMUSG00000112427,Gm19168,"TPX2, microtubule-associated protein homolog pseudogene"
0,ENSMUSG00000112428,Gm48106,"predicted gene, 48106"
0,ENSMUSG00000112429,Gm47093,no_name
0,ENSMUSG00000112430,Gm30624,"predicted gene, 30624"
0,ENSMUSG00000112431,Gm10741,predicted gene 10741
0,ENSMUSG00000112432,Gm18507,slowmo homolog 2 pseudogene
0,ENSMUSG00000112433,Gm30122,"predicted gene, 30122"
0,ENSMUSG00000112434,Gm7594,"enolase 2, gamma neuronal pseudogene"
0,ENSMUSG00000112435,Gm47965,no_name
0,ENSMUSG00000112436,Gm48403,no_name
0,ENSMUSG00000112437,Gm35188,"predicted gene, 35188"
0,ENSMUSG00000112438,Gm40810,"predicted gene, 40810"
0,ENSMUSG00000112439,Gm33336,"predicted gene, 33336"
0,ENSMUSG00000112440,Gm47722,no_name
0,ENSMUSG00000112441,Gm48898,no_name
0,ENSMUSG00000112442,Gm47992,no_name
0,ENSMUSG00000112443,Gm19007,"sulfotransferase family, cytosolic, 1C, member 2 pseudogene"
0,ENSMUSG00000112444,4930401C15Rik,RIKEN cDNA 4930401C15 gene
0,ENSMUSG00000112445,Gm47830,no_name
0,ENSMUSG00000112446,Gm47949,ring finger protein 181 pseudogene
0,ENSMUSG00000112447,Gm47935,no_name
0,ENSMUSG00000112448,Gm48182,no_name
0,ENSMUSG00000112449,Srp54b,signal recognition particle 54B
0,ENSMUSG00000112450,Gm3619,predicted gene 3619
0,ENSMUSG00000112451,Gm6714,DEAD (Asp-Glu-Ala-Asp) box polypeptide 21 pseudogene
0,ENSMUSG00000112452,Gm48075,no_name
0,ENSMUSG00000112453,Gm4781,THO complex 4 pseudogene
0,ENSMUSG00000112454,Gm48619,no_name
0,ENSMUSG00000112455,Gm48289,no_name
0,ENSMUSG00000112456,Gm6991,eukaryotic translation elongation factor 1 alpha 1 pseudogene
0,ENSMUSG00000112457,Gm48687,no_name
0,ENSMUSG00000112458,Gm40773,"predicted gene, 40773"
0,ENSMUSG00000112459,Gm47689,no_name
0,ENSMUSG00000112460,Gm48120,no_name
0,ENSMUSG00000112461,Gm47625,no_name
0,ENSMUSG00000112462,Gm48772,no_name
0,ENSMUSG00000112463,Gm47579,no_name
0,ENSMUSG00000112464,Gm47609,no_name
0,ENSMUSG00000112465,Gm18387,Sjogren syndrome antigen B pseudogene
0,ENSMUSG00000112466,Gm29674,"predicted gene, 29674"
0,ENSMUSG00000112467,Gm48144,no_name
0,ENSMUSG00000112468,Gm47720,no_name
0,ENSMUSG00000112469,Gm47823,no_name
0,ENSMUSG00000112470,5330439M10Rik,RIKEN cDNA 5330439M10 gene
0,ENSMUSG00000112471,Gm5779,"ribosomal protein, large, P0 pseudogene"
0,ENSMUSG00000112472,Gm48083,no_name
0,ENSMUSG00000112473,Gm48658,no_name
0,ENSMUSG00000112474,Gm46209,"predicted gene, 46209"
0,ENSMUSG00000112475,Gm47703,no_name
0,ENSMUSG00000112476,Gm32365,"predicted gene, 32365"
0,ENSMUSG00000112477,Gm48657,no_name
0,ENSMUSG00000112478,Gm47761,"predicted gene, 47761"
0,ENSMUSG00000112479,Gm21026,"predicted gene, 21026"
0,ENSMUSG00000112480,Gm4310,THO complex 4 pseudogene
0,ENSMUSG00000112481,Gm29684,"predicted gene, 29684"
0,ENSMUSG00000112482,1700025K04Rik,RIKEN cDNA 1700025K04 gene
0,ENSMUSG00000112483,Gm48542,no_name
0,ENSMUSG00000112484,4930473O22Rik,RIKEN cDNA 4930473O22 gene
0,ENSMUSG00000112485,Gm47631,no_name
0,ENSMUSG00000112486,Gm48659,no_name
0,ENSMUSG00000112487,Gm18873,DEAD (Asp-Glu-Ala-Asp) box polypeptide 21 pseudogene
0,ENSMUSG00000112488,Gm33981,"predicted gene, 33981"
0,ENSMUSG00000112489,9230116L04Rik,RIKEN cDNA 9230116L04 gene
0,ENSMUSG00000112490,Gm48068,no_name
0,ENSMUSG00000112491,Gm19801,nucleoporin 88 pseudogene
0,ENSMUSG00000112492,Gm9111,aminoacyl tRNA synthetase complex-interacting multifunctional protein 2 pseudogene
0,ENSMUSG00000112493,4930486F22Rik,RIKEN cDNA 4930486F22 gene
0,ENSMUSG00000112494,4930444K16Rik,RIKEN cDNA 4930444K16 gene
0,ENSMUSG00000112495,Gm9048,predicted gene 9048
0,ENSMUSG00000112496,Gm48764,no_name
0,ENSMUSG00000112497,4930525C09Rik,RIKEN cDNA 4930525C09 gene
0,ENSMUSG00000112498,Gm47691,no_name
0,ENSMUSG00000112499,Gm47736,no_name
0,ENSMUSG00000112500,4933411E08Rik,RIKEN cDNA 4933411E08 gene
0,ENSMUSG00000112501,Gm33091,"predicted gene, 33091"
0,ENSMUSG00000112502,Gm46194,"predicted gene, 46194"
0,ENSMUSG00000112503,Gm18409,mediator of cell motility 1 pseudogene
0,ENSMUSG00000112504,Gm47367,no_name
0,ENSMUSG00000112505,Gm48610,no_name
0,ENSMUSG00000112506,Gm48224,no_name
0,ENSMUSG00000112507,Gm47589,no_name
0,ENSMUSG00000112509,Gm47211,no_name
0,ENSMUSG00000112510,Gm47566,no_name
0,ENSMUSG00000112511,Gm18704,Smad nuclear interacting protein 1 pseudogene
0,ENSMUSG00000112512,Gm48203,no_name
0,ENSMUSG00000112513,4930422I22Rik,RIKEN cDNA 4930422I22 gene
0,ENSMUSG00000112514,Gm47897,no_name
0,ENSMUSG00000112515,Gm4928,predicted gene 4928
0,ENSMUSG00000112516,Gm47968,no_name
0,ENSMUSG00000112517,Gm48001,no_name
0,ENSMUSG00000112518,Gm48117,no_name
0,ENSMUSG00000112519,Gm47671,no_name
0,ENSMUSG00000112520,Gm48379,no_name
0,ENSMUSG00000112521,Gm29884,lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog
0,ENSMUSG00000112522,Gm47632,no_name
0,ENSMUSG00000112523,Gm48377,no_name
0,ENSMUSG00000112524,Gm35274,"predicted gene, 35274"
0,ENSMUSG00000112525,Gm47899,no_name
0,ENSMUSG00000112526,Gm35865,"predicted gene, 35865"
0,ENSMUSG00000112527,Gm35696,"predicted gene, 35696"
0,ENSMUSG00000112528,Gm29794,UPF0183 protein C16orf70 homolog
0,ENSMUSG00000112529,Gm46199,"predicted gene, 46199"
0,ENSMUSG00000112530,Gm47738,no_name
0,ENSMUSG00000112531,Gm2649,PRELI domain containing 1 pseudogene
0,ENSMUSG00000112532,Gm36283,"predicted gene, 36283"
0,ENSMUSG00000112533,Gm20758,"predicted gene, 20758"
0,ENSMUSG00000112534,Gm47940,no_name
0,ENSMUSG00000112535,Gm47425,no_name
0,ENSMUSG00000112536,Gm48195,no_name
0,ENSMUSG00000112537,4930543I11Rik,RIKEN cDNA 4930543I11 gene
0,ENSMUSG00000112538,Gm47667,no_name
0,ENSMUSG00000112539,Gm40787,"predicted gene, 40787"
0,ENSMUSG00000112540,Gm47461,no_name
0,ENSMUSG00000112541,Gm9072,"Crn, crooked neck-like 1 pseudogene"
0,ENSMUSG00000112542,Gm47840,no_name
0,ENSMUSG00000112543,Gm48744,no_name
0,ENSMUSG00000112544,Gm48089,no_name
0,ENSMUSG00000112545,1300014J16Rik,RIKEN cDNA 1300014J16 gene
0,ENSMUSG00000112546,Gm6992,"pyruvate kinase, muscle pseudogene"
0,ENSMUSG00000112547,Gm47096,no_name
0,ENSMUSG00000112548,Gm47338,no_name
0,ENSMUSG00000112549,Gm35818,"predicted gene, 35818"
0,ENSMUSG00000112550,Gm6627,Ewing sarcoma breakpoint region 1 pseudogene
0,ENSMUSG00000112551,Gm8219,brain protein 44-like pseudogene
0,ENSMUSG00000112552,Gm36065,"predicted gene, 36065"
0,ENSMUSG00000112553,Gm4556,predicted gene 4556
0,ENSMUSG00000112554,Gm47224,no_name
0,ENSMUSG00000112555,Gm47027,no_name
0,ENSMUSG00000112556,Gm47339,no_name
0,ENSMUSG00000112557,Gm47626,no_name
0,ENSMUSG00000112558,Gm32364,"predicted gene, 32364"
0,ENSMUSG00000112559,Gm48599,no_name
0,ENSMUSG00000112560,Gm19186,required for meiotic nuclear division 5 homolog A pseudogene
0,ENSMUSG00000112561,Gm9035,"LIM-domain containing, protein kinase pseudogene"
0,ENSMUSG00000112562,Gm48451,no_name
0,ENSMUSG00000112563,Gm47608,no_name
0,ENSMUSG00000112564,Gm47419,no_name
0,ENSMUSG00000112565,Gm48473,no_name
0,ENSMUSG00000112566,Gm32025,U6 snRNA-associated Sm-like protein LSm7 pseudogene
0,ENSMUSG00000112567,Gm32899,"predicted gene, 32899"
0,ENSMUSG00000112568,Gm47363,no_name
0,ENSMUSG00000112569,Gm33111,"predicted gene, 33111"
0,ENSMUSG00000112570,Gm47225,no_name
0,ENSMUSG00000112571,Gm48207,no_name
0,ENSMUSG00000112572,Gm7530,calcyclin binding protein pseudogene
0,ENSMUSG00000112573,Gm48324,no_name
0,ENSMUSG00000112574,Gm5750,ribosomal protein L7A pseudogene
0,ENSMUSG00000112575,Gm31849,"predicted gene, 31849"
0,ENSMUSG00000112576,Gm47621,no_name
0,ENSMUSG00000112577,Gm47170,no_name
0,ENSMUSG00000112578,Gm33308,"predicted gene, 33308"
0,ENSMUSG00000112579,Gm48450,no_name
0,ENSMUSG00000112580,Gm47673,no_name
0,ENSMUSG00000112581,1700022H01Rik,RIKEN cDNA 1700022H01 gene
0,ENSMUSG00000112582,Rpl19-ps2,"ribosomal protein L19, pseudogene 2"
0,ENSMUSG00000112583,Gm4930,Smad nuclear interacting protein 1 pseudogene
0,ENSMUSG00000112584,Gm2398,polyglutamine binding protein 1 pseudogene
0,ENSMUSG00000112585,Gm47527,no_name
0,ENSMUSG00000112586,Gm6729,predicted gene 6729
0,ENSMUSG00000112587,Gm47769,no_name
0,ENSMUSG00000112588,Gm6859,transaldolase 1 pseudogene
0,ENSMUSG00000112589,Gm48280,no_name
0,ENSMUSG00000112590,Gm5186,armadillo repeat containing 10 pseudogene
0,ENSMUSG00000112591,Gm4927,vaccinia related kinase 3 pseudogene
0,ENSMUSG00000112592,Gm19972,"predicted gene, 19972"
0,ENSMUSG00000112593,Gm48882,no_name
0,ENSMUSG00000112594,Gm48333,no_name
0,ENSMUSG00000112595,Gm47340,no_name
0,ENSMUSG00000112596,Gm48804,no_name
0,ENSMUSG00000112597,Gm4777,"actin, gamma, cytoplasmic 1 pseudogene"
0,ENSMUSG00000112598,Gm40552,"predicted gene, 40552"
0,ENSMUSG00000112599,Gm47719,no_name
0,ENSMUSG00000112600,Gm49918,no_name
0,ENSMUSG00000112601,Gm47590,no_name
0,ENSMUSG00000112602,Gm18557,cornichon homolog pseudogene
0,ENSMUSG00000112603,Gm18510,crumbs homolog 1 pseudogene
0,ENSMUSG00000112604,Gm48518,no_name
0,ENSMUSG00000112605,Gm7476,60S ribosomal protein L10 (QM protein homolog)
0,ENSMUSG00000112606,Gm46364,"predicted gene, 46364"
0,ENSMUSG00000112607,Gm33979,"predicted gene, 33979"
0,ENSMUSG00000112608,Gm46233,proteolipid protein 2 pseudogene
0,ENSMUSG00000112609,Gm47480,no_name
0,ENSMUSG00000112610,Gm30165,"predicted gene, 30165"
0,ENSMUSG00000112611,Glipr1l3,GLI pathogenesis-related 1 like 3
0,ENSMUSG00000112612,Gm7775,spermidine synthase pseudogene
0,ENSMUSG00000112613,Gm48175,"predicted gene, 48175"
0,ENSMUSG00000112614,Gm9030,cell division cycle 5-like pseudogene
0,ENSMUSG00000112615,Gm18337,tudor domain containing 6 pseudogene
0,ENSMUSG00000112616,Gm47434,no_name
0,ENSMUSG00000112617,Gm47937,no_name
0,ENSMUSG00000112618,Gm48835,no_name
0,ENSMUSG00000112619,1700030E10Rik,RIKEN cDNA 1700030E10 gene
0,ENSMUSG00000112620,Gm18972,U2 small nuclear RNA auxiliary factor 1-like 4 pseudogene
0,ENSMUSG00000112621,Gm5173,glyceraldehyde-3-phosphate dehydrogenase pseudogene
0,ENSMUSG00000112622,Gm47164,no_name
0,ENSMUSG00000112623,4933436P19Rik,RIKEN cDNA 4933436P19 gene
0,ENSMUSG00000112624,Gm19074,TGF-beta activated kinase 1/MAP3K7 binding protein 2 pseudogene
0,ENSMUSG00000112625,Gm2628,ribosomal protein L32 pseudogene
0,ENSMUSG00000112626,Gm18027,"predicted gene, 18027"
0,ENSMUSG00000112627,4933412E12Rik,RIKEN cDNA 4933412E12 gene
0,ENSMUSG00000112628,Gm47880,no_name
0,ENSMUSG00000112629,Gm47771,no_name
0,ENSMUSG00000112630,Gm36908,"predicted gene, 36908"
0,ENSMUSG00000112631,Gm48555,no_name
0,ENSMUSG00000112632,Gm4510,predicted gene 4510
0,ENSMUSG00000112633,Gm47627,no_name
0,ENSMUSG00000112634,Gm47737,no_name
0,ENSMUSG00000112635,Gm47397,no_name
0,ENSMUSG00000112636,Gm47223,no_name
0,ENSMUSG00000112637,Gm48225,no_name
0,ENSMUSG00000112638,Gm48463,no_name
0,ENSMUSG00000112639,A730063M14Rik,RIKEN cDNA A730063M14 gene
0,ENSMUSG00000112640,Gm32687,"predicted gene, 32687"
0,ENSMUSG00000112641,Gm40709,"predicted gene, 40709"
0,ENSMUSG00000112642,Gm17849,"predicted gene, 17849"
0,ENSMUSG00000112643,Gm19688,"predicted gene, 19688"
0,ENSMUSG00000112644,Gm47220,no_name
0,ENSMUSG00000112645,Gm48787,no_name
0,ENSMUSG00000112646,Gm5654,ribosomal protein L18A pseudogene
0,ENSMUSG00000112647,Gm5427,predicted gene 5427
0,ENSMUSG00000112648,Gm47793,no_name
0,ENSMUSG00000112649,Gm47647,"RAD9, HUS1, RAD1-interacting nuclear orphan protein 1 pseudogene"
0,ENSMUSG00000112650,Gm5184,Mybbp1a pseudogene
0,ENSMUSG00000112651,Gm18623,3-phosphoglycerate dehydrogenase pseudogene
0,ENSMUSG00000112652,4921516A02Rik,RIKEN cDNA 4921516A02 gene
0,ENSMUSG00000112653,Gm36176,"predicted gene, 36176"
0,ENSMUSG00000112654,4930455C13Rik,RIKEN cDNA 4930455C13 gene
0,ENSMUSG00000112655,Gm48511,no_name
0,ENSMUSG00000112656,Gm47929,no_name
0,ENSMUSG00000112657,BC106175,cDNA sequence BC106175
0,ENSMUSG00000112658,Gm47395,no_name
0,ENSMUSG00000112659,Gm40646,"predicted gene, 40646"
0,ENSMUSG00000112660,Gm48761,no_name
0,ENSMUSG00000112661,Gm6869,predicted gene 6869
0,ENSMUSG00000112662,Gm47922,"predicted gene, 47922"
0,ENSMUSG00000112663,C630031E19Rik,RIKEN cDNA C630031E19 gene
0,ENSMUSG00000112664,Gm48076,no_name
0,ENSMUSG00000112665,Ryk-ps1,"receptor-like tyrosine kinase, pseudogene 1"
0,ENSMUSG00000112666,Gm48485,no_name
0,ENSMUSG00000112667,Gm48270,no_name
0,ENSMUSG00000112668,Gm48376,no_name
0,ENSMUSG00000112669,Gm48689,no_name
0,ENSMUSG00000112670,Gm18042,"predicted gene, 18042"
0,ENSMUSG00000112671,Gm18242,zinc finger protein 871 pseudogene
0,ENSMUSG00000112672,Gm48118,no_name
0,ENSMUSG00000112673,Gm7413,predicted gene 7413
0,ENSMUSG00000112674,Gm47459,"predicted gene, 47459"
0,ENSMUSG00000112675,Gm48892,no_name
0,ENSMUSG00000112676,Gm20108,putative 60S ribosomal protein L39-like 5
0,ENSMUSG00000112677,Gm48868,no_name
0,ENSMUSG00000112678,Gm47492,no_name
0,ENSMUSG00000112679,Gm40603,"predicted gene, 40603"
0,ENSMUSG00000112680,Gm48760,no_name
0,ENSMUSG00000112681,Gm47622,no_name
0,ENSMUSG00000112682,Gm48874,no_name
0,ENSMUSG00000112683,Gm18904,"predicted gene, 18904"
0,ENSMUSG00000112684,Gm47958,no_name
0,ENSMUSG00000112685,Gm40421,"predicted gene, 40421"
0,ENSMUSG00000112686,Gm7034,high mobility group box 1-like pseudogene
0,ENSMUSG00000112687,Gm18871,non-SMC element 1 homolog pseudogene
0,ENSMUSG00000112688,Gm48514,no_name
0,ENSMUSG00000112689,Gm47476,no_name
0,ENSMUSG00000112690,Gm2446,predicted gene 2446
0,ENSMUSG00000112691,Gm8681,high mobility group box 2 pseudogene
0,ENSMUSG00000112692,Gm19073,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9 pseudogene"
0,ENSMUSG00000112693,Gm5512,required for meiotic nuclear division 1 pseudogene
0,ENSMUSG00000112694,Gm33037,"predicted gene, 33037"
0,ENSMUSG00000112696,Gm48815,no_name
0,ENSMUSG00000112697,Gm8137,predicted gene 8137
0,ENSMUSG00000112698,Gm7525,cofilin-1 pseudogene
0,ENSMUSG00000112699,Gm48474,no_name
0,ENSMUSG00000112700,Gm48757,no_name
0,ENSMUSG00000112701,2310002D06Rik,RIKEN cDNA 2310002D06 gene
0,ENSMUSG00000112702,Gm47571,no_name
0,ENSMUSG00000112703,Gm18041,"predicted gene, 18041"
0,ENSMUSG00000112704,Gm46329,"predicted gene, 46329"
0,ENSMUSG00000112705,Gm47552,no_name
0,ENSMUSG00000112706,Gm46193,"predicted gene, 46193"
0,ENSMUSG00000112707,D830005E20Rik,RIKEN cDNA D830005E20 gene
0,ENSMUSG00000112708,Gm8255,ribosomal protein large PO subunit pseudogene
0,ENSMUSG00000112709,Gm19395,"predicted gene, 19395"
0,ENSMUSG00000112710,Gm17829,oligosaccharyltransferase complex subunit pseudogene
0,ENSMUSG00000112711,Gm32552,"predicted gene, 32552"
0,ENSMUSG00000112712,Gm18755,opioid growth factor receptor-like 1 pseudogene
0,ENSMUSG00000112713,Gm48281,no_name
0,ENSMUSG00000112714,Gm4798,ets variant gene 5 pseudogene
0,ENSMUSG00000112715,Gm48476,no_name
0,ENSMUSG00000112716,4930471E19Rik,RIKEN cDNA 4930471E19 gene
0,ENSMUSG00000112717,Gm6362,predicted gene 6362
0,ENSMUSG00000112718,Gm48524,no_name
0,ENSMUSG00000112719,Gm45925,"NLR family, pyrin domain containing 5 pseudogene"
0,ENSMUSG00000112720,Gm19116,transmembrane emp24-like trafficking protein 10 pseudogene
0,ENSMUSG00000112721,Gm35608,"predicted gene, 35608"
0,ENSMUSG00000112722,Gm3942,predicted gene 3942
0,ENSMUSG00000112723,Gm9110,"RAB11B, member RAS oncogene family pseudogene"
0,ENSMUSG00000112724,Gm47699,no_name
0,ENSMUSG00000112725,Gm47600,no_name
0,ENSMUSG00000112726,Gm47531,no_name
0,ENSMUSG00000112727,Gm17794,glyceraldehyde-3-phosphate dehydrogenase pseudogene
0,ENSMUSG00000112728,Gm48903,no_name
0,ENSMUSG00000112729,Gm46231,60S ribosomal protein L36 pseudogene
0,ENSMUSG00000112730,4930567K20Rik,RIKEN cDNA 4930567K20 gene
0,ENSMUSG00000112731,Gm47739,no_name
0,ENSMUSG00000112732,Gm47343,no_name
0,ENSMUSG00000112733,Gm40650,"predicted gene, 40650"
0,ENSMUSG00000112734,Gm47644,no_name
0,ENSMUSG00000112735,Gm46191,nucleolar RNA helicase 2 pseudogene
0,ENSMUSG00000112736,Gm48718,no_name
